API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
04237202980000,,,B-238,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,2.30,,,OIL,INACTIVE,1,100139821,COM,,,1977-01-01,D,,,,,,1977-01-01,2022-09-01,450,,,,,,,,,,,,6178.50,55,2482.00,17,6043.00,55,37.0710,55,,,,1118793.03,192690.00,1086678.00,18977202.00,177.32,6.7128,6712.7580,2.00,4.00,101.00,500.00,490.33,29225.33,13484.00,26978.00,73319.00,,,,60746.00,25698.00,56463.00,145247.00,364.4760,,,,2.0000,4.0000,101.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,12.000000,,33.7528150,-118.1583790,,
04237202950000,,C-624,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,25.45,,,INJECTION,ACTIVE,1,100115978,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,512,,,,,,,,,,,,16970.17,39,3539.00,50,16464.00,39,101.8210,39,,,,1522107.35,337232.00,1465902.00,19834852.00,230.05,9.1326,9132.6440,544.00,609.00,60804.00,893.27,117.67,48715.00,6180.00,47685.00,76966.00,,,,86767.50,11901.00,84784.00,179031.00,520.6050,,,,4859.0000,5456.0000,543680.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,17.100000,,33.7399520,-118.1398850,,
04237202860000,,D-521,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,28.90,,,OIL,ACTIVE,1,100139819,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,536,,,,,,,,,,,,6130.67,7,2519.00,96,5928.00,7,36.7840,7,,,,631093.43,188781.00,599630.00,16023122.00,314.83,3.7866,3786.5610,191.00,495.00,43388.00,385.86,130.12,26438.17,3877.00,25792.00,68161.00,,,,59661.67,9184.00,58131.00,212758.00,357.9700,,,,2352.0000,6287.0000,588810.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,16.800000,,33.7408370,-118.1633610,,
04237202780000,,D-211,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,,,OIL,ACTIVE,5,"100115976,100197725,100199959,124394684,128219711",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,519,,,,,,,,,,,,8772.50,64,2798.00,35,8332.00,64,52.6350,64,,,,875879.64,305992.00,824881.00,7663871.00,370.95,5.2553,5255.2780,24.00,64.00,15137.00,375.00,921.30,5483.50,4791.00,4685.00,197732.00,,,,8544.33,9704.00,6927.00,232841.00,51.2660,,,,537.0000,1406.0000,269012.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7413290,-118.1617430,,
04237202770000,,D-104,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,FORD,FORD,MULTIPLE,,,4.87,,,OIL,ACTIVE,5,"100139815,103901148,130226059,130242547,130248020",MULTIPLE,MULTIPLE,,1977-01-01,V,,,,,,1977-01-01,2023-12-01,364,,,,,,,,,,,,9661.33,246,3870.00,247,9176.00,246,57.9680,246,,,,632863.49,233901.00,593880.00,2199227.00,393.85,3.7972,3797.1810,120.00,211.00,4289.00,568.72,180.96,20561.67,5644.00,19621.00,17620.00,,,,40216.33,8360.00,38823.00,46916.00,241.2980,,,,1360.0000,2413.0000,40220.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7418290,-118.1618040,33.7418290,-118.1618040
04237202730000,,C-811,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,-9.37,,,OIL,ACTIVE,2,"100139814,130220467",MULTIPLE,MULTIPLE,2009-08-15,2010-09-15,D,,,,,,1977-01-01,2023-12-01,478,,,,,,,,,,,,9957.67,39,2150.00,60,9832.00,39,59.7460,39,,,,1287904.09,195523.00,1255317.00,10699224.00,155.76,7.7274,7727.4250,129.00,219.00,19646.00,589.04,76.21,45885.33,2654.00,45443.00,75154.00,,,,85755.17,5239.00,84882.00,154160.00,514.5310,,,,1490.0000,2607.0000,220643.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7407190,-118.1390150,,
04237202630000,,C-608,16,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,UNION PACIFIC,UNION PACIFIC,MULTIPLE,36.00,KB,22.43,,4991.00,OIL,ACTIVE,4,"100139809,100199956,100199957,130231619",MULTIPLE,MULTIPLE,2002-01-08,2002-04-02,D,,,,,,1977-01-01,2023-12-01,527,2013-12-03,2013-12-07,,,,,,,,,,6384.00,456,3066.00,112,5981.00,456,38.3040,456,,,,772836.10,349231.00,714631.00,3443914.00,488.69,4.6370,4637.0170,704.00,1315.00,2006.00,535.36,366.72,10211.50,6969.00,9050.00,10066.00,,,,20155.33,16496.00,17406.00,20198.00,120.9320,,,,7156.0000,13579.0000,20554.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7397000,-118.1399770,,
04237202600000,,,A-404,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,35.54,,,OIL,ACTIVE,3,"100139807,130253452,130631506",MULTIPLE,MULTIPLE,1967-09-11,2015-11-02,D,,,,,,1977-01-01,2023-12-01,316,,,,,,,,,,,,8792.00,216,1528.00,544,8733.00,216,52.7520,216,,,,736400.54,121539.00,716144.00,14646324.00,169.71,4.4184,4418.4030,328.00,753.00,56294.00,435.59,82.84,29002.17,2443.00,28595.00,152456.00,,,,55513.00,4854.00,54704.00,312002.00,333.0780,,,,4140.0000,9773.0000,657264.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7589110,-118.1809160,,
04237202590000,,,A-402,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,36.07,,,OIL,ACTIVE,2,"100115972,130242546",MULTIPLE,MULTIPLE,,1976-04-01,D,,,,,,1977-01-01,2023-12-01,314,,,,,,,,,,,,9466.17,16,1705.00,60,9382.00,16,56.7970,16,,,,695142.60,109972.00,676814.00,26139081.00,162.48,4.1709,4170.8560,149.00,341.00,36436.00,436.95,73.56,42511.33,3944.00,41854.00,445875.00,,,,79982.67,8344.00,78592.00,1032167.00,479.8960,,,,1446.0000,3383.0000,425461.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7589190,-118.1809010,33.7589190,-118.1809010
04237202580000,,,A-314,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,21.22,1981.00,,OIL,ACTIVE,3,"100139806,130220461,130237153",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,387,,,,,,,,,,,,5759.00,10,961.00,214,5754.00,10,34.5540,10,,,,669052.30,77042.00,656212.00,22015793.00,117.40,4.0143,4014.3140,112.00,503.00,31745.00,222.66,64.37,25068.67,2218.00,24699.00,319669.00,,,,55418.00,2946.00,54927.00,745372.00,332.5080,,,,1335.0000,6314.0000,370200.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7593080,-118.1805420,,
04237202570000,,A-142 I,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,21.97,,,OIL,INACTIVE,2,"100625885,130237152",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,2023-04-01,2023-05-01,2,,,,,,,,,,,,124.00,1,30.00,1,119.00,1,0.7440,1,,,,191.67,46.00,184.00,34121.00,250.00,0.0012,1.1500,16.00,65.00,13691.00,246.15,246.15,,,,,,,,,,,,,,,,,,,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7599830,-118.1811830,,
04237202540000,,D-206,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,FORD,FORD,MULTIPLE,,,0.12,,,OIL,ACTIVE,5,"100139805,100199954,100199955,130248014,130248015",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,489,,,,,,,,,,,,4728.33,153,5137.00,112,4481.00,255,28.3700,153,,,,846513.11,415327.00,777292.00,17316168.00,534.33,5.0791,5079.0790,396.00,696.00,37067.00,568.97,25989.36,1969.83,5063.00,1126.00,20139.00,,,,3207.67,5296.00,2325.00,29305.00,19.2460,,,,4632.0000,8327.0000,446921.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7414090,-118.1617130,,
04237202470000,,D-201,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.30,,,INJECTION,ACTIVE,1,100139804,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,467,,,,,,,,,,,,11848.67,4,1872.00,57,11832.00,4,71.0920,4,,,,1104874.90,217169.00,1068680.00,16275260.00,203.21,6.6292,6629.2490,2.00,9.00,1.00,222.22,173.58,39749.00,2226.00,39378.00,57964.00,,,,81701.17,5527.00,80780.00,112573.00,490.2070,,,,2.0000,9.0000,1.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,14.000000,,33.7414890,-118.1616900,,
04237202450000,,C-627,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,26.26,,,OIL,ACTIVE,1,100139803,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,561,,,,,,,,,,,,10828.83,1,3962.00,112,10626.00,1,64.9730,1,,,,1633958.59,372676.00,1571846.00,7822273.00,237.09,9.8038,9803.7520,308.00,393.00,18400.00,783.72,79.99,58537.00,4974.00,57708.00,10413.00,,,,112331.50,10641.00,110558.00,28591.00,673.9890,,,,3848.0000,5016.0000,234384.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,17.000000,,33.7400020,-118.1398700,,
04237202430000,,,B-705,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,23.63,,,OIL,INACTIVE,2,"100139802,130231617",MULTIPLE,MULTIPLE,,2015-02-21,D,,,,,,1977-01-01,2022-10-01,497,,,,,,,,,,,,4774.67,102,3583.00,105,4491.00,102,28.6480,102,,,,991177.62,244774.00,950382.00,24667539.00,257.55,5.9471,5947.0660,149.00,397.00,72665.00,375.31,238.15,21406.67,8602.00,19973.00,121048.00,,,,43502.17,15529.00,40914.00,263293.00,261.0130,,,,2532.0000,6724.0000,1278163.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7528500,-118.1605450,,
04237202410000,,D-415,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,MULTIPLE,,,0.00,3346.00,,OIL,ACTIVE,5,"100237718,100625882,130237150,130248010,130253450",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1998-12-01,2023-12-01,298,,,,,,,,,,,,2967.17,9,583.00,22,2964.00,9,17.8030,9,,,,328911.68,77440.00,316005.00,5376235.00,245.06,1.9735,1973.4700,150.00,372.00,19750.00,403.23,13.67,9558.83,101.00,9542.00,25526.00,,,,25842.33,230.00,25804.00,60708.00,155.0540,,,,2022.0000,5148.0000,248967.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7403790,-118.1622470,,
04237202400000,,B-326,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,3329.00,,OIL,ACTIVE,4,"100115970,130226055,130231615,130258919",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,253,,,,,,,,,,,,5615.00,45,1443.00,24,5575.00,45,33.6900,45,,,,552007.15,162475.00,524928.00,28787085.00,309.52,3.3120,3312.0430,812.00,1863.00,169023.00,435.86,38.00,23449.50,1713.00,23164.00,151396.00,,,,42557.00,2706.00,42106.00,321309.00,255.3420,,,,8768.0000,20645.0000,1918674.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7523730,-118.1585080,,
04237202390000,,B-103 I,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,16.40,,,OIL,ACTIVE,2,"100139801,130242545",MULTIPLE,MULTIPLE,,1977-01-01,V,,,,,,1977-01-01,2023-09-01,275,,,,,,,,,,,,4519.67,44,1397.00,20,4440.00,44,27.1180,44,,,,372179.28,84344.00,358122.00,9161384.00,235.52,2.2331,2233.0760,49.00,113.00,14992.00,433.63,173.77,19682.83,3293.00,19134.00,192271.00,,,,35182.50,7233.00,33977.00,423588.00,211.0950,,,,922.0000,2337.0000,283332.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7534980,-118.1594240,33.7534980,-118.1594240
04237202380000,,,C-531,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,18.12,,,OIL,ACTIVE,2,"100139800,131061933",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,443,,,,,,,,,,,,12033.67,8,1751.00,27,11919.00,8,72.2020,8,,,,1404866.92,229235.00,1366661.00,12863267.00,167.73,8.4292,8429.2010,683.00,1528.00,23854.00,446.99,79.24,57823.83,3383.00,57260.00,17755.00,,,,119763.17,7543.00,118506.00,38360.00,718.5790,,,,11411.0000,27132.0000,226502.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7394260,-118.1399770,,
04237202300000,,D-115,17,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,MULTIPLE,30.00,KB,1.07,3320.00,,OIL,ACTIVE,3,"100199953,100226175,130258918",MULTIPLE,MULTIPLE,1967-08-15,1977-01-01,D,,,,,,1977-01-01,2023-09-01,405,,,,,,,,,,,,16352.33,7,2488.00,220,16281.00,7,98.1140,7,,,,607159.41,117009.00,587658.00,8939652.00,199.11,3.6430,3642.9570,1.00,2.00,267.00,500.00,34.07,91737.33,5288.00,90856.00,73819.00,,,,167895.83,8627.00,166458.00,142619.00,1007.3750,,,,1172.0000,3006.0000,321966.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7416730,-118.1616970,,
04237202250000,,A-849,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,19.69,3524.00,,OIL,ACTIVE,2,"100114383,130257141",MULTIPLE,MULTIPLE,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,474,,,,,,,,,,,,3443.67,6,2120.00,13,3158.00,1,20.6620,6,,,,606202.88,113604.00,587269.00,11781042.00,193.44,3.6372,3637.2180,108.00,545.00,28310.00,198.17,594.91,19343.83,11243.00,17470.00,29508.00,,,,38686.00,22692.00,34904.00,58694.00,232.1160,,,,1238.0000,6290.0000,283403.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7600400,-118.1818390,33.7600400,-118.1818390
04237202230000,,,A-371,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,40.17,,,OIL,INACTIVE,1,100115968,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-01-01,322,,,,,,,,,,,,9380.67,17,1833.00,60,9271.00,17,56.2840,17,,,,1033782.29,142178.00,1010086.00,20412125.00,140.76,6.2027,6202.6940,10.00,25.00,21657.00,400.00,90.60,51645.17,4441.00,50905.00,305589.00,,,,102487.50,8937.00,100998.00,640744.00,614.9250,,,,57.0000,128.0000,125305.0000,LOS ANGELES BASIN,,CA,07,05S,12W,,,,,,,,,,,16.400000,,33.7589110,-118.1808470,,
04237202210000,,D-624,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.46,,,OIL,ACTIVE,1,100139795,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,533,,,,,,,,,,,,5594.83,5,2478.00,156,5227.00,5,33.5690,5,,,,605276.63,197878.00,572297.00,22252413.00,345.76,3.6317,3631.6600,250.00,535.00,46036.00,467.29,222.35,31121.83,10355.00,29396.00,109966.00,,,,57398.67,18118.00,54379.00,231848.00,344.3920,,,,2875.0000,6301.0000,539452.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,18.000000,,33.7420390,-118.1626890,,
04237202200000,,D-511,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,14.13,,,OIL,INACTIVE,1,100139794,COM,,,1977-01-01,D,,,,,,1977-01-01,2022-11-01,526,,,,,,,,,,,,16007.33,64,2599.00,96,15933.00,64,96.0440,64,,,,898616.29,240008.00,858615.00,32443240.00,279.53,5.3917,5391.6980,5.00,3.00,17709.00,1666.67,163.81,27639.67,4276.00,26927.00,160688.00,,,,51755.00,8664.00,50311.00,350679.00,310.5300,,,,5.0000,3.0000,17709.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,14.800000,,33.7406920,-118.1632690,,
04237202190000,,D-209,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,TERMINAL,,,0.00,,,OIL,ACTIVE,1,100115967,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,558,,,,,,,,,,,,9795.17,52,2103.00,70,9731.00,52,58.7710,52,,,,1594623.90,236567.00,1555196.00,11425803.00,152.11,9.5677,9567.7430,194.00,451.00,44773.00,430.16,214.57,42601.50,7161.00,41408.00,21578.00,,,,82367.67,11344.00,80477.00,47930.00,494.2060,,,,2295.0000,5333.0000,524198.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,15.300000,,33.7413600,-118.1617280,,
04237202180000,,C-512,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TERMINAL,TERMINAL,MULTIPLE,,,0.44,6321.00,,OIL,ACTIVE,3,"100139793,128977287,130242542",MULTIPLE,MULTIPLE,,1976-04-01,D,,,,,,1977-01-01,2023-12-01,410,,,,,,,,,,,,9542.33,5,1288.00,83,9503.00,5,57.2540,5,,,,619503.90,138480.00,596424.00,13648628.00,232.18,3.7170,3717.0240,154.00,356.00,32829.00,432.58,100.00,37085.83,2195.00,36720.00,242118.00,,,,64832.00,5874.00,63853.00,389135.00,388.9920,,,,1999.0000,4734.0000,397554.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7391740,-118.1397550,,
04237202170000,STATE PRC 186,C-125,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,MULTIPLE,,,-2.50,11266.00,11266.00,OIL,ACTIVE,3,"100625879,128978343,130231614",MULTIPLE,MULTIPLE,,2010-01-01,V,,,,,,2010-01-01,2023-12-01,166,,,,,,,,,,,,5419.17,3,1567.00,3,5158.00,3,32.5150,3,,,,337476.11,139981.00,314146.00,285654.00,445.59,2.0249,2024.8570,279.00,450.00,2189.00,620.00,299.24,26419.50,7641.00,25146.00,11989.00,,,,51729.83,15017.00,49227.00,21637.00,310.3790,,,,3928.0000,6545.0000,27074.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7403070,-118.1381300,33.7403070,-118.1381300
04237202160000,,B-832,8,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,45.00,KB,16.56,4380.00,,OIL,INACTIVE,1,100139792,COM,,1967-10-15,1977-01-01,D,,,,,,1977-01-01,2022-07-01,524,,,,,,,,,,,,9749.83,1,2825.00,23,9501.00,1,58.4990,1,,,,1016403.91,275753.00,970445.00,12560632.00,284.15,6.0984,6098.4230,144.00,232.00,1657.00,620.69,116.31,53274.83,6755.00,52149.00,120689.00,,,,96085.17,13447.00,93844.00,263295.00,576.5110,,,,144.0000,232.0000,1657.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.600000,,33.7534830,-118.1596150,,
04237201820000,,B-339,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,3212.00,3212.00,OIL,ACTIVE,7,"100237717,100625874,128219662,130220455,130220456,130220457,130248008",MULTIPLE,MULTIPLE,,1977-01-01,V,,,,,,1998-01-01,2023-12-01,243,,,,,,,,,,,,9040.33,3,1265.00,32,8986.00,3,54.2420,3,,,,559478.48,138219.00,536442.00,3846421.00,257.66,3.3569,3356.8710,382.00,876.00,9390.00,436.07,34.34,37945.50,1509.00,37694.00,305951.00,,,,69139.00,3972.00,68477.00,630070.00,414.8340,,,,4181.0000,9845.0000,120957.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7522200,-118.1586840,33.7522200,-118.1586840
04237201810000,,B-304,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,1.68,,,OIL,ACTIVE,1,100139787,COM,,,1977-01-01,D,,,,,,1977-01-01,2023-12-01,540,,,,,,,,,,,,5602.17,67,6334.00,10,5533.00,67,33.6130,67,,,,1019623.48,202869.00,985812.00,7108006.00,205.79,6.1177,6117.7410,197.00,457.00,40874.00,431.07,620.41,18648.33,16484.00,15901.00,6092.00,,,,41711.83,40433.00,34973.00,13422.00,250.2710,,,,2689.0000,6363.0000,495546.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,15.700000,,33.7527160,-118.1583790,,
