"","date","zip","num_odor_complaints"
"12618",2021-05-12,90024,1
"12619",2021-05-12,90604,1
"12620",2021-05-12,91030,1
"12621",2021-05-12,91311,1
"12622",2021-05-12,91384,1
"12623",2021-05-12,91746,1
"12624",2021-05-12,92407,1
"12625",2021-05-12,92609,1
"12626",2021-05-12,92865,3
"12627",2021-05-13,90061,1
"12628",2021-05-13,90232,1
"12629",2021-05-13,90245,1
"12630",2021-05-13,91001,2
"12631",2021-05-13,91352,2
"12632",2021-05-13,92240,1
"12633",2021-05-13,92602,1
"12634",2021-05-13,92870,1
"12635",2021-05-13,92880,2
"12636",2021-05-14,90604,4
"12637",2021-05-14,90723,1
"12638",2021-05-14,90814,1
"12639",2021-05-14,91101,1
"12640",2021-05-14,91761,8
"12641",2021-05-14,92806,1
"12642",2021-05-14,92865,6
"12643",2021-05-15,90069,1
"12644",2021-05-15,90232,1
"12645",2021-05-15,90604,1
"12646",2021-05-15,90723,1
"12647",2021-05-15,90810,1
"12648",2021-05-15,90815,1
"12649",2021-05-15,91311,1
"12650",2021-05-15,92407,11
"12651",2021-05-16,90604,1
"12652",2021-05-16,92407,3
"12653",2021-05-17,90034,1
"12654",2021-05-17,90044,1
"12655",2021-05-17,90063,1
"12656",2021-05-17,90604,2
"12657",2021-05-17,90717,1
"12658",2021-05-17,90807,1
"12659",2021-05-17,91107,1
"12660",2021-05-17,91352,1
"12661",2021-05-17,91761,1
"12662",2021-05-17,92407,2
"12663",2021-05-17,92602,1
"12664",2021-05-18,90068,1
"12665",2021-05-18,90292,1
"12666",2021-05-18,90604,1
"12667",2021-05-18,90606,1
"12668",2021-05-18,90744,1
"12669",2021-05-18,90804,1
"12670",2021-05-18,92407,1
"12671",2021-05-18,92683,2
"12672",2021-05-19,90061,1
"12673",2021-05-19,90069,1
"12674",2021-05-19,90232,1
"12675",2021-05-19,90604,2
"12676",2021-05-19,91710,1
"12677",2021-05-19,91761,5
"12678",2021-05-19,92407,2
"12679",2021-05-19,92708,1
"12680",2021-05-19,92801,1
"12681",2021-05-19,92880,1
"12682",2021-05-20,90032,1
"12683",2021-05-20,90056,1
"12684",2021-05-20,90061,1
"12685",2021-05-20,90211,2
"12686",2021-05-20,90604,5
"12687",2021-05-20,90731,1
"12688",2021-05-20,90806,1
"12689",2021-05-20,91010,1
"12690",2021-05-20,91384,2
"12691",2021-05-20,91766,1
"12692",2021-05-20,92548,1
"12693",2021-05-20,92675,1
"12694",2021-05-21,90069,2
"12695",2021-05-21,90245,1
"12696",2021-05-21,90604,4
"12697",2021-05-21,90650,1
"12698",2021-05-21,91001,1
"12699",2021-05-21,91101,1
"12700",2021-05-21,91304,1
"12701",2021-05-21,92401,2
"12702",2021-05-21,92407,1
"12703",2021-05-21,92647,1
"12704",2021-05-22,90003,1
"12705",2021-05-22,90232,1
"12706",2021-05-22,90604,2
"12707",2021-05-22,91344,1
"12708",2021-05-22,92648,1
"12709",2021-05-23,90232,1
"12710",2021-05-23,90242,1
"12711",2021-05-23,90277,1
"12712",2021-05-23,90601,1
"12713",2021-05-23,90604,2
"12714",2021-05-23,90808,1
"12715",2021-05-23,91403,1
"12716",2021-05-23,92880,1
"12717",2021-05-24,90022,1
"12718",2021-05-24,90245,1
"12719",2021-05-24,90604,1
"12720",2021-05-24,90620,1
"12721",2021-05-24,90723,1
"12722",2021-05-24,91342,2
"12723",2021-05-24,92263,2
"12724",2021-05-24,92663,6
"12725",2021-05-24,92675,1
"12726",2021-05-24,92805,1
"12727",2021-05-25,90023,1
"12728",2021-05-25,90056,1
"12729",2021-05-25,90061,1
"12730",2021-05-25,90245,1
"12731",2021-05-25,90501,2
"12732",2021-05-25,90604,1
"12733",2021-05-25,90803,2
"12734",2021-05-25,90804,1
"12735",2021-05-25,90814,2
"12736",2021-05-25,91342,1
"12737",2021-05-25,92324,1
"12738",2021-05-25,92805,1
"12739",2021-05-25,92860,1
"12740",2021-05-26,90036,1
"12741",2021-05-26,90604,2
"12742",2021-05-26,91107,1
"12743",2021-05-26,92503,1
"12744",2021-05-26,92663,1
"12745",2021-05-27,90045,1
"12746",2021-05-27,90232,1
"12747",2021-05-27,90604,1
"12748",2021-05-27,90660,1
"12749",2021-05-27,90723,4
"12750",2021-05-27,91761,6
"12751",2021-05-27,91764,1
"12752",2021-05-27,92865,6
"12753",2021-05-28,90034,1
"12754",2021-05-28,90061,1
"12755",2021-05-28,90604,3
"12756",2021-05-28,90640,1
"12757",2021-05-28,91356,1
"12758",2021-05-28,92602,1
"12759",2021-05-28,92865,6
"12760",2021-05-29,90049,1
"12761",2021-05-29,90260,1
"12762",2021-05-29,90265,1
"12763",2021-05-29,91326,1
"12764",2021-05-29,91765,1
"12765",2021-05-29,92602,1
"12766",2021-05-30,90278,1
"12767",2021-05-30,90604,1
"12768",2021-05-30,91311,3
"12769",2021-05-30,92679,1
"12770",2021-05-31,90604,3
"12771",2021-05-31,92678,1
"12772",2021-05-31,92679,1
"12773",2021-06-01,90033,1
"12774",2021-06-01,90068,1
"12775",2021-06-01,90232,1
"12776",2021-06-01,90260,1
"12777",2021-06-01,90604,3
"12778",2021-06-01,90802,1
"12779",2021-06-01,90865,1
"12780",2021-06-01,91384,1
"12781",2021-06-01,91762,1
"12782",2021-06-01,92865,5
"12783",2021-06-02,90068,2
"12784",2021-06-02,90220,1
"12785",2021-06-02,90277,1
"12786",2021-06-02,90604,4
"12787",2021-06-02,92503,1
"12788",2021-06-02,92620,1
"12789",2021-06-02,92679,1
"12790",2021-06-02,92805,1
"12791",2021-06-02,92880,1
"12792",2021-06-03,90033,1
"12793",2021-06-03,90041,1
"12794",2021-06-03,90232,1
"12795",2021-06-03,90604,1
"12796",2021-06-03,91206,4
"12797",2021-06-03,91311,1
"12798",2021-06-03,92679,2
"12799",2021-06-03,92683,1
"12800",2021-06-04,90018,4
"12801",2021-06-04,90034,1
"12802",2021-06-04,90254,1
"12803",2021-06-04,90604,2
"12804",2021-06-04,90630,1
"12805",2021-06-04,90803,1
"12806",2021-06-04,91101,1
"12807",2021-06-04,91746,1
"12808",2021-06-04,92230,1
"12809",2021-06-04,92609,1
"12810",2021-06-04,92880,2
"12811",2021-06-04,92883,1
"12812",2021-06-05,90232,1
"12813",2021-06-05,90604,3
"12814",2021-06-05,91302,1
"12815",2021-06-05,91765,1
"12816",2021-06-05,92401,1
"12817",2021-06-05,92679,8
"12818",2021-06-06,90604,2
"12819",2021-06-06,91344,1
"12820",2021-06-06,91748,1
"12821",2021-06-06,92678,1
"12822",2021-06-06,92679,5
"12823",2021-06-06,92880,1
"12824",2021-06-07,90058,1
"12825",2021-06-07,90232,1
"12826",2021-06-07,90405,1
"12827",2021-06-07,90602,1
"12828",2021-06-07,90604,3
"12829",2021-06-07,90703,3
"12830",2021-06-07,90710,3
"12831",2021-06-07,92539,1
"12832",2021-06-07,92679,8
"12833",2021-06-07,92880,2
"12834",2021-06-08,90004,1
"12835",2021-06-08,90061,1
"12836",2021-06-08,90245,1
"12837",2021-06-08,90277,1
"12838",2021-06-08,90604,1
"12839",2021-06-08,90745,1
"12840",2021-06-08,90803,1
"12841",2021-06-08,91302,1
"12842",2021-06-08,91326,1
"12843",2021-06-08,91750,1
"12844",2021-06-08,91773,1
"12845",2021-06-08,92679,1
"12846",2021-06-08,92833,1
"12847",2021-06-08,92878,1
"12848",2021-06-08,92880,1
"12849",2021-06-09,90018,2
"12850",2021-06-09,90023,2
"12851",2021-06-09,90029,1
"12852",2021-06-09,90232,1
"12853",2021-06-09,90601,1
"12854",2021-06-09,90604,1
"12855",2021-06-09,90680,1
"12856",2021-06-09,90723,1
"12857",2021-06-09,91201,4
"12858",2021-06-09,91206,5
"12859",2021-06-09,91384,3
"12860",2021-06-09,91741,1
"12861",2021-06-09,92609,1
"12862",2021-06-09,92620,2
"12863",2021-06-09,92663,1
"12864",2021-06-09,92679,4
"12865",2021-06-09,92883,1
"12866",2021-06-10,90047,1
"12867",2021-06-10,90604,2
"12868",2021-06-10,90740,2
"12869",2021-06-10,90803,2
"12870",2021-06-10,90814,1
"12871",2021-06-10,91201,5
"12872",2021-06-10,91206,8
"12873",2021-06-10,91326,1
"12874",2021-06-10,91342,2
"12875",2021-06-10,92602,1
"12876",2021-06-10,92605,1
"12877",2021-06-10,92647,1
"12878",2021-06-10,92880,4
"12879",2021-06-11,90036,1
"12880",2021-06-11,90037,1
"12881",2021-06-11,90266,1
"12882",2021-06-11,90604,1
"12883",2021-06-11,90723,1
"12884",2021-06-11,91311,1
"12885",2021-06-11,91342,1
"12886",2021-06-11,91344,1
"12887",2021-06-11,91384,3
"12888",2021-06-11,91502,1
"12889",2021-06-11,92407,1
"12890",2021-06-11,92545,1
"12891",2021-06-11,92609,1
"12892",2021-06-11,92679,3
"12893",2021-06-11,92880,4
"12894",2021-06-11,NA,1
"12895",2021-06-12,90232,1
"12896",2021-06-12,90604,1
"12897",2021-06-12,92679,1
"12898",2021-06-12,92880,1
"12899",2021-06-13,90063,2
"12900",2021-06-13,90604,1
"12901",2021-06-13,90745,1
"12902",2021-06-13,90805,1
"12903",2021-06-13,92610,2
"12904",2021-06-13,92647,1
"12905",2021-06-13,92649,3
"12906",2021-06-13,92679,5
"12907",2021-06-13,92880,1
"12908",2021-06-14,90023,1
"12909",2021-06-14,90032,1
"12910",2021-06-14,90232,1
"12911",2021-06-14,90277,1
"12912",2021-06-14,90404,1
"12913",2021-06-14,90405,1
"12914",2021-06-14,90604,3
"12915",2021-06-14,90740,1
"12916",2021-06-14,90814,1
"12917",2021-06-14,91326,2
"12918",2021-06-14,91342,3
"12919",2021-06-14,91384,1
"12920",2021-06-14,92230,1
"12921",2021-06-14,92605,1
"12922",2021-06-14,92610,1
"12923",2021-06-14,92627,1
"12924",2021-06-14,92649,3
"12925",2021-06-14,92679,2
"12926",2021-06-14,92880,6
"12927",2021-06-15,90006,1
"12928",2021-06-15,90022,3
"12929",2021-06-15,90023,5
"12930",2021-06-15,90033,1
"12931",2021-06-15,90057,1
"12932",2021-06-15,90063,2
"12933",2021-06-15,90245,2
"12934",2021-06-15,90604,3
"12935",2021-06-15,90806,1
"12936",2021-06-15,91342,8
"12937",2021-06-15,91344,6
"12938",2021-06-15,91352,1
"12939",2021-06-15,91384,3
"12940",2021-06-15,91803,1
"12941",2021-06-15,92230,1
"12942",2021-06-15,92605,1
"12943",2021-06-15,92610,1
"12944",2021-06-15,92647,1
"12945",2021-06-15,92679,1
"12946",2021-06-16,90005,1
"12947",2021-06-16,90022,3
"12948",2021-06-16,90023,5
"12949",2021-06-16,90032,1
"12950",2021-06-16,90033,5
"12951",2021-06-16,90036,1
"12952",2021-06-16,90058,3
"12953",2021-06-16,90063,3
"12954",2021-06-16,90069,2
"12955",2021-06-16,90232,1
"12956",2021-06-16,90245,1
"12957",2021-06-16,90291,1
"12958",2021-06-16,90604,3
"12959",2021-06-16,90701,1
"12960",2021-06-16,90720,1
"12961",2021-06-16,90723,1
"12962",2021-06-16,90740,2
"12963",2021-06-16,90803,1
"12964",2021-06-16,90804,5
"12965",2021-06-16,90814,3
"12966",2021-06-16,90815,1
"12967",2021-06-16,91342,2
"12968",2021-06-16,91384,3
"12969",2021-06-16,91746,1
"12970",2021-06-16,91801,1
"12971",2021-06-16,91803,4
"12972",2021-06-16,92401,1
"12973",2021-06-16,92679,14
"12974",2021-06-16,92704,1
"12975",2021-06-16,92865,3
"12976",2021-06-17,90022,5
"12977",2021-06-17,90023,3
"12978",2021-06-17,90044,1
"12979",2021-06-17,90063,2
"12980",2021-06-17,90069,1
"12981",2021-06-17,90245,1
"12982",2021-06-17,90266,1
"12983",2021-06-17,90604,2
"12984",2021-06-17,90802,1
"12985",2021-06-17,90803,5
"12986",2021-06-17,90804,1
"12987",2021-06-17,90814,2
"12988",2021-06-17,91201,1
"12989",2021-06-17,91206,6
"12990",2021-06-17,91352,1
"12991",2021-06-17,91384,4
"12992",2021-06-17,91402,1
"12993",2021-06-17,91733,1
"12994",2021-06-17,91744,1
"12995",2021-06-17,92609,1
"12996",2021-06-17,92610,1
"12997",2021-06-17,92630,1
"12998",2021-06-17,92663,1
"12999",2021-06-17,92679,8
"13000",2021-06-17,92704,1
"13001",2021-06-17,92878,1
"13002",2021-06-17,92880,2
"13003",2021-06-18,90022,1
"13004",2021-06-18,90023,2
"13005",2021-06-18,90037,1
"13006",2021-06-18,90058,1
"13007",2021-06-18,90604,4
"13008",2021-06-18,90774,1
"13009",2021-06-18,90814,1
"13010",2021-06-18,91746,1
"13011",2021-06-18,91803,1
"13012",2021-06-18,92628,1
"13013",2021-06-18,92865,1
"13014",2021-06-18,92870,2
"13015",2021-06-19,90063,1
"13016",2021-06-19,90367,2
"13017",2021-06-19,90604,5
"13018",2021-06-19,90870,1
"13019",2021-06-19,92870,4
"13020",2021-06-19,92880,1
"13021",2021-06-20,90058,1
"13022",2021-06-20,90245,1
"13023",2021-06-20,90604,2
"13024",2021-06-20,91367,4
"13025",2021-06-20,92870,2
"13026",2021-06-21,90032,1
"13027",2021-06-21,90232,1
"13028",2021-06-21,90278,1
"13029",2021-06-21,90604,3
"13030",2021-06-21,90745,1
"13031",2021-06-21,90814,1
"13032",2021-06-21,91206,6
"13033",2021-06-21,91739,1
"13034",2021-06-21,91746,1
"13035",2021-06-21,92609,1
"13036",2021-06-21,92649,1
"13037",2021-06-21,92678,2
"13038",2021-06-21,92679,29
"13039",2021-06-21,92870,2
"13040",2021-06-22,90032,1
"13041",2021-06-22,90035,1
"13042",2021-06-22,90043,1
"13043",2021-06-22,90058,1
"13044",2021-06-22,90245,1
"13045",2021-06-22,90601,1
"13046",2021-06-22,90604,1
"13047",2021-06-22,90745,1
"13048",2021-06-22,91326,1
"13049",2021-06-22,91342,4
"13050",2021-06-22,91344,2
"13051",2021-06-22,91733,1
"13052",2021-06-22,91765,1
"13053",2021-06-22,92610,1
"13054",2021-06-22,92679,14
"13055",2021-06-22,92859,1
"13056",2021-06-23,90063,1
"13057",2021-06-23,90604,6
"13058",2021-06-23,90745,2
"13059",2021-06-23,90804,1
"13060",2021-06-23,91342,1
"13061",2021-06-23,91344,2
"13062",2021-06-23,92628,1
"13063",2021-06-23,92679,11
"13064",2021-06-24,90604,3
"13065",2021-06-24,90745,1
"13066",2021-06-24,92679,1
"13067",2021-06-24,92865,3
"13068",2021-06-24,92883,1
"13069",2021-06-25,90022,10
"13070",2021-06-25,90278,1
"13071",2021-06-25,90604,2
"13072",2021-06-25,91342,1
"13073",2021-06-25,91384,2
"13074",2021-06-25,92609,1
"13075",2021-06-25,92679,14
"13076",2021-06-25,92692,2
"13077",2021-06-25,NA,1
"13078",2021-06-26,90063,1
"13079",2021-06-26,90604,3
"13080",2021-06-26,90745,1
"13081",2021-06-26,90814,1
"13082",2021-06-26,92543,1
"13083",2021-06-26,92679,2
"13084",2021-06-26,92683,1
"13085",2021-06-27,90061,1
"13086",2021-06-27,90232,1
"13087",2021-06-27,90604,3
"13088",2021-06-27,90745,1
"13089",2021-06-27,90803,4
"13090",2021-06-27,90815,1
"13091",2021-06-28,90023,1
"13092",2021-06-28,90303,1
"13093",2021-06-28,90604,1
"13094",2021-06-28,90745,1
"13095",2021-06-28,90803,1
"13096",2021-06-28,91730,1
"13097",2021-06-28,92679,4
"13098",2021-06-28,92867,1
"13099",2021-06-29,90022,1
"13100",2021-06-29,90604,3
"13101",2021-06-29,90802,1
"13102",2021-06-29,91326,1
"13103",2021-06-29,92678,1
"13104",2021-06-29,92679,7
"13105",2021-06-29,92859,1
"13106",2021-06-29,92867,1
"13107",2021-06-30,90061,1
"13108",2021-06-30,90604,1
