"","zip","date","num_odor_complaints"
"10666",90814,2018-03-15,1
"10667",90814,2018-04-22,14
"10668",90814,2018-04-23,1
"10669",90814,2018-05-17,1
"10670",90814,2018-05-18,4
"10671",90814,2018-06-22,1
"10672",90814,2018-08-16,1
"10673",90814,2018-08-31,1
"10674",90814,2018-09-01,1
"10675",90814,2018-09-02,15
"10676",90814,2018-09-03,2
"10677",90814,2018-09-04,1
"10678",90814,2018-09-13,1
"10679",90814,2018-09-21,1
"10680",90814,2018-10-21,4
"10681",90814,2018-10-26,1
"10682",90814,2018-11-11,2
"10683",90814,2018-11-14,1
"10684",90814,2018-11-18,2
"10685",90814,2018-11-19,1
"10686",90814,2018-12-09,5
"10687",90814,2018-12-14,1
"10688",90814,2018-12-24,13
"10689",90814,2019-01-04,1
"10690",90814,2019-01-10,1
"10691",90814,2019-01-15,2
"10692",90814,2019-01-17,1
"10693",90814,2019-01-22,1
"10694",90814,2019-01-27,1
"10695",90814,2019-01-28,2
"10696",90814,2019-03-27,1
"10697",90814,2019-05-05,1
"10698",90814,2019-05-11,1
"10699",90814,2019-09-12,1
"10700",90814,2019-10-08,2
"10701",90814,2019-10-31,1
"10702",90814,2019-11-01,2
"10703",90814,2019-11-14,1
"10704",90814,2019-12-29,1
"10705",90814,2020-01-07,1
"10706",90814,2020-01-27,1
"10707",90814,2020-02-21,2
"10708",90814,2020-03-27,15
"10709",90814,2020-07-05,1
"10710",90814,2020-07-20,1
"10711",90814,2020-08-10,2
"10712",90814,2020-09-18,1
"10713",90814,2020-09-29,3
"10714",90814,2020-10-09,3
"10715",90814,2020-10-17,1
"10716",90814,2020-10-18,1
"10717",90814,2020-11-10,6
"10718",90814,2020-12-21,2
"10719",90814,2020-12-25,3
"10720",90814,2020-12-26,3
"10721",90814,2020-12-27,1
"10722",90814,2021-01-01,7
"10723",90814,2021-01-10,1
"10724",90814,2021-01-14,4
"10725",90814,2021-01-15,2
"10726",90814,2021-01-23,1
"10727",90814,2021-02-05,1
"10728",90814,2021-02-18,2
"10729",90814,2021-03-03,6
"10730",90814,2021-03-10,1
"10731",90814,2021-04-24,1
"10732",90814,2021-05-03,3
"10733",90814,2021-05-11,1
"10734",90814,2021-05-14,1
"10735",90814,2021-05-25,2
"10736",90814,2021-06-10,1
"10737",90814,2021-06-14,1
"10738",90814,2021-06-16,3
"10739",90814,2021-06-17,2
"10740",90814,2021-06-18,1
"10741",90814,2021-06-21,1
"10742",90814,2021-06-26,1
"10743",90814,2021-08-01,1
"10744",90814,2021-08-15,1
"10745",90814,2021-08-24,1
"10746",90814,2021-08-26,1
"10747",90814,2021-09-17,2
"10748",90814,2021-10-10,1
"10749",90814,2021-10-14,1
"10750",90814,2021-10-16,2
"10751",90814,2021-10-26,5
"10752",90814,2021-10-28,1
"10753",90814,2021-11-20,1
"10754",90814,2021-12-30,1
"10755",90814,2022-01-07,1
"10756",90814,2022-01-09,1
"10757",90814,2022-01-19,1
"10758",90814,2022-03-06,1
"10759",90814,2022-03-24,20
"10760",90814,2022-04-01,2
"10761",90814,2022-04-06,3
"10762",90814,2022-04-28,1
"10763",90814,2022-05-16,1
"10764",90814,2022-05-23,1
"10765",90814,2022-06-22,1
"10766",90814,2022-06-25,2
"10767",90814,2022-07-11,1
"10768",90814,2022-07-17,2
"10769",90814,2022-08-23,1
"10770",90814,2022-09-13,1
"10771",90815,2018-01-23,1
"10772",90815,2018-01-31,2
"10773",90815,2018-02-08,1
"10774",90815,2018-02-27,1
"10775",90815,2018-04-22,1
"10776",90815,2018-05-06,1
"10777",90815,2018-05-18,3
"10778",90815,2018-08-17,1
"10779",90815,2018-09-13,1
"10780",90815,2018-09-17,1
"10781",90815,2018-10-17,1
"10782",90815,2018-10-19,2
"10783",90815,2018-10-20,1
"10784",90815,2018-10-26,1
"10785",90815,2018-10-28,1
"10786",90815,2018-11-02,2
"10787",90815,2018-11-10,1
"10788",90815,2019-02-28,1
"10789",90815,2019-03-07,1
"10790",90815,2019-04-27,1
"10791",90815,2019-05-21,1
"10792",90815,2019-06-29,1
"10793",90815,2019-08-10,1
"10794",90815,2019-11-16,1
"10795",90815,2020-01-07,1
"10796",90815,2020-01-08,2
"10797",90815,2020-01-10,1
"10798",90815,2020-01-17,1
"10799",90815,2020-01-21,1
"10800",90815,2020-02-21,1
"10801",90815,2020-04-26,1
"10802",90815,2020-05-01,1
"10803",90815,2020-05-04,1
"10804",90815,2020-05-08,1
"10805",90815,2020-05-29,1
"10806",90815,2020-11-14,1
"10807",90815,2020-12-11,1
"10808",90815,2020-12-25,1
"10809",90815,2021-01-14,1
"10810",90815,2021-01-15,1
"10811",90815,2021-02-10,1
"10812",90815,2021-03-26,1
"10813",90815,2021-04-25,1
"10814",90815,2021-04-26,1
"10815",90815,2021-04-30,1
"10816",90815,2021-05-15,1
"10817",90815,2021-06-16,1
"10818",90815,2021-06-27,1
"10819",90815,2021-09-26,1
"10820",90815,2021-10-06,1
"10821",90815,2021-10-07,1
"10822",90815,2021-10-08,1
"10823",90815,2021-10-10,1
"10824",90815,2021-10-12,1
"10825",90815,2021-10-15,1
"10826",90815,2021-10-16,1
"10827",90815,2021-10-17,1
"10828",90815,2021-10-21,1
"10829",90815,2021-10-22,2
"10830",90815,2021-11-10,1
"10831",90815,2021-11-18,1
"10832",90815,2021-11-30,1
"10833",90815,2021-12-01,3
"10834",90815,2021-12-06,1
"10835",90815,2022-01-05,1
"10836",90815,2022-01-14,1
"10837",90815,2022-01-19,1
"10838",90815,2022-03-09,1
"10839",90815,2022-05-24,1
"10840",90815,2022-07-15,1
"10841",90815,2022-09-08,1
"10842",90815,2022-10-24,1
"10843",90815,2022-11-04,1
"10844",90815,2022-11-20,1
"10845",90820,2022-05-27,1
"10846",90831,2020-03-18,1
"10847",90831,2022-06-06,1
"10848",90831,2022-09-02,1
"10849",90840,2018-11-11,1
"10850",90865,2021-06-01,1
"10851",90870,2021-06-19,1
"10852",91001,2018-09-14,1
"10853",91001,2019-02-25,1
"10854",91001,2019-04-28,1
"10855",91001,2020-05-08,1
"10856",91001,2020-06-09,1
"10857",91001,2020-11-17,1
"10858",91001,2020-12-03,1
"10859",91001,2020-12-15,1
"10860",91001,2020-12-29,1
"10861",91001,2021-01-04,3
"10862",91001,2021-02-15,1
"10863",91001,2021-02-23,2
"10864",91001,2021-02-24,1
"10865",91001,2021-05-05,1
"10866",91001,2021-05-13,2
"10867",91001,2021-05-21,1
"10868",91001,2021-09-09,1
"10869",91001,2022-02-09,1
"10870",91001,2022-07-26,1
"10871",91006,2018-08-05,1
"10872",91006,2018-09-01,2
"10873",91006,2018-09-06,1
"10874",91006,2018-09-13,1
"10875",91006,2018-11-23,1
"10876",91006,2021-10-05,1
"10877",91006,2022-10-23,2
"10878",91007,2021-08-26,1
"10879",91007,2022-09-22,1
"10880",91009,2018-01-05,1
"10881",91009,2018-12-27,1
"10882",91010,2018-04-20,1
"10883",91010,2018-06-14,1
"10884",91010,2018-06-19,1
"10885",91010,2018-06-22,1
"10886",91010,2018-09-21,1
"10887",91010,2018-10-05,1
"10888",91010,2018-12-28,1
"10889",91010,2019-04-05,1
"10890",91010,2021-05-20,1
"10891",91010,2022-07-25,1
"10892",91011,2018-07-26,1
"10893",91011,2020-11-30,1
"10894",91011,2020-12-02,1
