DateTime,Date/Time,H2S,Averaging Hour,ws,wd,latitude,longitude,Monitor,Join_Count,MinDist,Converted_Angle,Refinery
12/11/2021 23:20,12/11/2021 23:20,4.11,5 Min,0.59,22.32,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:25,12/11/2021 23:25,3.56,5 Min,0.77,315.72,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:30,12/11/2021 23:30,3.34,5 Min,1.66,334.04,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:35,12/11/2021 23:35,3.25,5 Min,2.49,333.69,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:40,12/11/2021 23:40,3.1,5 Min,1.73,340.82,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:45,12/11/2021 23:45,3.62,5 Min,2.77,336.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:50,12/11/2021 23:50,3.51,5 Min,2.1,335.44,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/11/2021 23:55,12/11/2021 23:55,4.31,5 Min,1.46,335.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:00,12/12/2021 0:00,4.27,5 Min,0.95,303.57,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:05,12/12/2021 0:05,4.61,5 Min,1.53,308.38,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:10,12/12/2021 0:10,5.36,5 Min,0.15,339.17,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:15,12/12/2021 0:15,4.61,5 Min,0.5,310.99,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:20,12/12/2021 0:20,4.79,5 Min,0.45,275.91,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:25,12/12/2021 0:25,4.01,5 Min,0.12,167.77,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:30,12/12/2021 0:30,3.94,5 Min,0.03,172.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:35,12/12/2021 0:35,3.73,5 Min,0.02,144.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:40,12/12/2021 0:40,3.45,5 Min,0.6,152.88,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:45,12/12/2021 0:45,3.67,5 Min,0.61,141.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:50,12/12/2021 0:50,4.17,5 Min,0.02,66.81,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 0:55,12/12/2021 0:55,3.27,5 Min,1.51,275.66,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:00,12/12/2021 1:00,3.63,5 Min,1.77,284.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:05,12/12/2021 1:05,3.28,5 Min,0.66,268.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:10,12/12/2021 1:10,3.99,5 Min,1.13,267.58,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:15,12/12/2021 1:15,3.25,5 Min,1.1,272.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:20,12/12/2021 1:20,3.34,5 Min,1.43,281.93,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:25,12/12/2021 1:25,3.52,5 Min,1.48,280.16,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:30,12/12/2021 1:30,3.32,5 Min,1.55,298.54,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:35,12/12/2021 1:35,3.73,5 Min,1.69,310.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:40,12/12/2021 1:40,3.94,5 Min,1.38,300.14,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:45,12/12/2021 1:45,3.54,5 Min,0.42,264.44,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:50,12/12/2021 1:50,3.72,5 Min,0.7,273.26,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 1:55,12/12/2021 1:55,4.2,5 Min,1.15,270.29,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:00,12/12/2021 2:00,3.21,5 Min,1.43,276.57,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:05,12/12/2021 2:05,3.53,5 Min,1.54,279.63,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:10,12/12/2021 2:10,4,5 Min,0.56,279.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:15,12/12/2021 2:15,3.45,5 Min,0.02,286.52,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:20,12/12/2021 2:20,3.88,5 Min,1,270.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:25,12/12/2021 2:25,3.81,5 Min,1.87,273.17,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:30,12/12/2021 2:30,3.64,5 Min,0.94,279.64,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:35,12/12/2021 2:35,3.94,5 Min,0.34,303.55,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:40,12/12/2021 2:40,3.49,5 Min,0.25,256.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:45,12/12/2021 2:45,3.35,5 Min,1.47,274.75,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:50,12/12/2021 2:50,3.73,5 Min,1.88,274.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 2:55,12/12/2021 2:55,3.24,5 Min,1.33,284.19,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:00,12/12/2021 3:00,4.02,5 Min,0.95,289.62,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:05,12/12/2021 3:05,2.95,5 Min,0.55,304.61,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:10,12/12/2021 3:10,3.7,5 Min,0.89,285.39,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:15,12/12/2021 3:15,3.46,5 Min,1.17,277.33,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:20,12/12/2021 3:20,4.03,5 Min,1.55,279.16,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:25,12/12/2021 3:25,3.52,5 Min,1.2,271.06,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:30,12/12/2021 3:30,3.72,5 Min,0.46,259.19,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:35,12/12/2021 3:35,3.55,5 Min,0.02,241.14,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:40,12/12/2021 3:40,3.67,5 Min,0.02,231.41,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:45,12/12/2021 3:45,3.54,5 Min,0.02,235.14,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:50,12/12/2021 3:50,3.16,5 Min,0.02,235.32,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 3:55,12/12/2021 3:55,3.47,5 Min,0.59,271.53,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:00,12/12/2021 4:00,3.68,5 Min,0.16,249.49,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:05,12/12/2021 4:05,3.69,5 Min,0.64,218.22,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:10,12/12/2021 4:10,3.27,5 Min,0.68,220.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:15,12/12/2021 4:15,3.59,5 Min,0.72,252.67,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:20,12/12/2021 4:20,3.1,5 Min,0.61,249.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:25,12/12/2021 4:25,3.85,5 Min,0.62,251.02,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:30,12/12/2021 4:30,3.76,5 Min,0.25,192.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:35,12/12/2021 4:35,3.28,5 Min,0.28,186.98,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:40,12/12/2021 4:40,3.58,5 Min,0.02,256.02,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:45,12/12/2021 4:45,3.92,5 Min,0.02,237.72,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:50,12/12/2021 4:50,4.16,5 Min,0.02,182.45,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 4:55,12/12/2021 4:55,3.71,5 Min,0.02,320.1,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:00,12/12/2021 5:00,3.45,5 Min,0.1,289.24,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:05,12/12/2021 5:05,3.92,5 Min,1.43,318.21,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:10,12/12/2021 5:10,3.95,5 Min,0.94,295.67,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:15,12/12/2021 5:15,3.61,5 Min,0.59,291.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:20,12/12/2021 5:20,3.64,5 Min,0.71,281.05,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:25,12/12/2021 5:25,3.09,5 Min,0.91,299,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:30,12/12/2021 5:30,3.52,5 Min,0.31,312.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:35,12/12/2021 5:35,3.54,5 Min,0.02,172.74,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:40,12/12/2021 5:40,4.13,5 Min,0.02,88.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:45,12/12/2021 5:45,3.9,5 Min,0.02,294,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:50,12/12/2021 5:50,3.88,5 Min,0.02,260.78,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 5:55,12/12/2021 5:55,3.47,5 Min,0.31,324.62,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:00,12/12/2021 6:00,3.75,5 Min,0.25,113.88,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:05,12/12/2021 6:05,3.63,5 Min,0.07,105.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:10,12/12/2021 6:10,3.52,5 Min,0.65,49.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:15,12/12/2021 6:15,3.19,5 Min,0.06,52.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:20,12/12/2021 6:20,3.7,5 Min,0.77,58.19,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:25,12/12/2021 6:25,3.62,5 Min,0.3,63.2,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:30,12/12/2021 6:30,3.54,5 Min,0.12,165.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:35,12/12/2021 6:35,4.03,5 Min,0.02,47.69,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:40,12/12/2021 6:40,4.2,5 Min,0.02,96.17,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:45,12/12/2021 6:45,3.28,5 Min,0.02,98.23,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:50,12/12/2021 6:50,3.64,5 Min,0.02,87.07,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 6:55,12/12/2021 6:55,3.48,5 Min,0.02,41.74,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:00,12/12/2021 7:00,3.97,5 Min,0.02,86.31,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:05,12/12/2021 7:05,2.94,5 Min,0.02,114.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:10,12/12/2021 7:10,3.05,5 Min,0.02,148.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:15,12/12/2021 7:15,3.39,5 Min,0.52,256.49,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:20,12/12/2021 7:20,3.56,5 Min,0.72,295.8,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:25,12/12/2021 7:25,3.36,5 Min,0.75,284.27,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:30,12/12/2021 7:30,3.46,5 Min,0.07,218.93,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:35,12/12/2021 7:35,3.99,5 Min,0.56,246.91,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:40,12/12/2021 7:40,3.48,5 Min,0.09,236.5,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:45,12/12/2021 7:45,3.83,5 Min,0.18,282.85,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:50,12/12/2021 7:50,3.38,5 Min,0.82,274.86,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 7:55,12/12/2021 7:55,3.65,5 Min,1.55,267.7,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:00,12/12/2021 8:00,4.5,5 Min,1.84,255.97,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:05,12/12/2021 8:05,3.71,5 Min,2.37,260.52,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:10,12/12/2021 8:10,3.83,5 Min,2.7,276.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:15,12/12/2021 8:15,4,5 Min,2.37,282.32,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:20,12/12/2021 8:20,3.24,5 Min,1.84,282.45,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:25,12/12/2021 8:25,3.5,5 Min,1.51,291.99,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:30,12/12/2021 8:30,3.68,5 Min,1.46,270.86,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:35,12/12/2021 8:35,3.92,5 Min,0.72,238.68,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:40,12/12/2021 8:40,3.27,5 Min,0.94,270.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:45,12/12/2021 8:45,3.37,5 Min,1.04,277.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:50,12/12/2021 8:50,3.48,5 Min,0.88,266.53,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 8:55,12/12/2021 8:55,3.84,5 Min,1.37,273.49,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:00,12/12/2021 9:00,3.83,5 Min,1.14,254.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:05,12/12/2021 9:05,3.84,5 Min,1.84,276.99,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:10,12/12/2021 9:10,3.81,5 Min,1.01,301.03,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:15,12/12/2021 9:15,3.97,5 Min,1.93,328.01,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:20,12/12/2021 9:20,3.81,5 Min,1.02,292.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:25,12/12/2021 9:25,4,5 Min,1.41,275.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:30,12/12/2021 9:30,3.24,5 Min,1.54,328.55,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:35,12/12/2021 9:35,3.31,5 Min,2.82,338.86,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:40,12/12/2021 9:40,3.57,5 Min,1.83,319.9,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:45,12/12/2021 9:45,3.7,5 Min,0.95,331.84,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:50,12/12/2021 9:50,3.77,5 Min,0.45,15.73,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 9:55,12/12/2021 9:55,4.18,5 Min,1.3,17.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:00,12/12/2021 10:00,3.59,5 Min,0.8,305.08,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:05,12/12/2021 10:05,3.17,5 Min,1.2,268.47,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:10,12/12/2021 10:10,3.99,5 Min,0.01,341.41,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:15,12/12/2021 10:15,3.55,5 Min,1.05,202.29,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:20,12/12/2021 10:20,3.84,5 Min,1.26,216.52,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:25,12/12/2021 10:25,3.75,5 Min,0.75,216.79,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:30,12/12/2021 10:30,3.7,5 Min,1.5,32.75,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:35,12/12/2021 10:35,4.15,5 Min,1.55,67.84,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:40,12/12/2021 10:40,3.74,5 Min,1.86,66.84,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:45,12/12/2021 10:45,3.59,5 Min,1.51,45.67,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:50,12/12/2021 10:50,3.8,5 Min,1.18,99.18,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 10:55,12/12/2021 10:55,3.08,5 Min,0.91,231.56,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:00,12/12/2021 11:00,3.85,5 Min,1.2,269.34,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:05,12/12/2021 11:05,3.58,5 Min,0.95,31.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:10,12/12/2021 11:10,3.26,5 Min,1.19,9.41,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:15,12/12/2021 11:15,4.07,5 Min,1.4,330.79,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:20,12/12/2021 11:20,3.64,5 Min,1.21,339.17,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:25,12/12/2021 11:25,4.26,5 Min,1.62,215.57,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:30,12/12/2021 11:30,3.76,5 Min,0.49,154.98,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:35,12/12/2021 11:35,4.07,5 Min,2.11,302.77,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:40,12/12/2021 11:40,3.37,5 Min,2.11,293.92,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:45,12/12/2021 11:45,3.63,5 Min,2.5,288.77,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:50,12/12/2021 11:50,3.26,5 Min,3.35,224.04,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 11:55,12/12/2021 11:55,3.73,5 Min,2.06,211.81,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:00,12/12/2021 12:00,3.45,5 Min,3.78,246.83,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:05,12/12/2021 12:05,3.66,5 Min,4.05,233.96,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:10,12/12/2021 12:10,3.73,5 Min,2.26,217.22,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:15,12/12/2021 12:15,3.38,5 Min,4.59,247.87,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:20,12/12/2021 12:20,3.36,5 Min,6.37,270,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:25,12/12/2021 12:25,3.44,5 Min,6.27,251.3,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:30,12/12/2021 12:30,3.87,5 Min,6.34,266.46,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:35,12/12/2021 12:35,3.7,5 Min,6.28,285.71,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:40,12/12/2021 12:40,3.69,5 Min,7.55,282.96,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:45,12/12/2021 12:45,3.78,5 Min,6.13,267.93,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:50,12/12/2021 12:50,3.46,5 Min,6.76,261.2,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 12:55,12/12/2021 12:55,3.45,5 Min,6.06,257.25,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:00,12/12/2021 13:00,3.84,5 Min,6.58,279.48,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:05,12/12/2021 13:05,3.92,5 Min,6.81,273.11,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:10,12/12/2021 13:10,3.23,5 Min,6.94,256.51,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:15,12/12/2021 13:15,3.62,5 Min,7.59,270.09,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:20,12/12/2021 13:20,3.63,5 Min,6.49,256.13,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:25,12/12/2021 13:25,3.52,5 Min,6.93,268.65,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:30,12/12/2021 13:30,3.78,5 Min,6.6,267.38,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:35,12/12/2021 13:35,3.09,5 Min,5.7,261.91,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:40,12/12/2021 13:40,3.45,5 Min,7.57,263.61,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:45,12/12/2021 13:45,3.57,5 Min,6.93,257.47,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:50,12/12/2021 13:50,3.51,5 Min,8.15,265.13,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 13:55,12/12/2021 13:55,3.27,5 Min,6.86,270.47,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 14:00,12/12/2021 14:00,3.54,5 Min,6.32,269.15,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 14:05,12/12/2021 14:05,3.74,5 Min,6.47,284.04,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 14:10,12/12/2021 14:10,3.73,5 Min,7.12,276.76,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 14:15,12/12/2021 14:15,3.39,5 Min,7.33,285.37,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
12/12/2021 14:20,12/12/2021 14:20,4.02,5 Min,7.4,286.16,33.836781,-118.258583,213th&Chico,1,2873.053381,306,Marathon (Carson)
