API14,Well Name,Well Number,Lease Name,Operator Alias (Legacy),Operator Company Name,Operator (Reported),Operator Ticker,Field,County/Parish,DI Basin,DI Play,DI Subplay,Formation at Total Depth,Target Formation,Producing Reservoir,Elevation,Elevation Type,Ground Elevation,Measured Depth (TD),True Vertical Depth,Production Type,Well Status,Producing Entity Count,Producing Entity ID,Producing Entity Type,Producing Entity Lease Number,Spud Date,Completion Date,Drill Type,Upper Perforation,Lower Perforation,Gross Perforated Interval,Horizontal Length,DI Lateral Length,First Prod Date,Last Prod Date,Months Produced,Start Date (First Treatment Job),End Date (First Treatment Job),First Test Gas Volume,First Test Oil Volume,First Test Water Volume,First Test Hours Tested,First Test Production Method,First Well Test Date,First Reported Test Type,Last Well Test Date,Last Test Type,Peak BOE,Peak BOE Month No.,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Peak BOE per perforated Ft,Peak Gas per perforated Ft,Peak Oil per perforated Ft,Cum BOE,Cum Gas,Cum Oil,Cum Water,Cum GOR,Cum BCFGE,Cum MMCFGE,Latest Gas,Latest Oil,Latest Water,Latest GOR,2nd Month GOR,First 6 BOE,First 6 Gas,First 6 Oil,First 6 Water,First 6 BOE per perforated Ft,First 6 Gas per perforated Ft,First 6 Oil per perforated Ft,First 12 BOE,First 12 Gas,First 12 Oil,First 12 Water,First 12 MMCFGE,First 12 BOE per perforated Ft,First 12 Gas per perforated Ft,First 12 Oil per perforated Ft,Last 12 Gas,Last 12 Oil,Last 12 Water,AAPG Geologic Province,Play Assessment Basin,State,Section,Township,Range,Quarter Quarter,District,Abstract,Block,Survey,Shallowest Perforation,Deepest Perforation,Gross Perforated Interval (Multiple Prod Entities),Oil Gatherer,Gas Gatherer,Oil Gravity,Gas Gravity,Surface Hole Latitude (WGS84),Surface Hole Longitude (WGS84),Bottom Hole Latitude (WGS84),Bottom Hole Longitude (WGS84)
04237271420000,,B-730,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,21.01,3235.00,,OIL,ACTIVE,1,126155772,COM,,,2010-12-08,D,,,,,,2010-12-01,2024-03-01,145,,,,,,,,,,,,1805.17,4,1033.00,4,1633.00,4,10.8310,4,,,,127295.13,79555.00,114036.00,3572288.00,697.63,0.7638,763.7710,281.00,312.00,24149.00,900.64,624.39,9480.17,5401.00,8580.00,135978.00,,,,18622.17,10435.00,16883.00,293262.00,111.7330,,,,4073.0000,4396.0000,338328.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.100000,,33.7531430,-118.1604230,,
04237271410000,,B-729,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,21.99,4311.00,,OIL,ACTIVE,1,126115734,COM,,,2010-09-09,D,,,,,,2010-10-01,2024-03-01,74,,,,,,,,,,,,1029.83,8,617.00,8,927.00,8,6.1790,8,,,,41706.52,26757.00,37247.00,3752816.00,718.37,0.2502,250.2390,126.00,136.00,28538.00,926.47,642.12,4866.33,2834.00,4394.00,377423.00,,,,10019.33,5816.00,9050.00,743904.00,60.1160,,,,126.0000,136.0000,28538.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,18.000000,,33.7531430,-118.1604540,,
04237271390000,,B-760,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,45.00,DF,15.88,3647.00,,OIL,ACTIVE,1,125494954,COM,,,2010-09-22,D,,,,,,2010-09-01,2024-03-01,163,,,,,,,,,,,,1907.50,3,1551.00,3,1649.00,3,11.4450,3,,,,117649.13,109135.00,99460.00,4349944.00,1097.28,0.7059,705.8950,658.00,485.00,27550.00,1356.70,942.01,8868.67,7222.00,7665.00,170226.00,,,,17419.00,14202.00,15052.00,348120.00,104.5140,,,,8767.0000,6240.0000,412890.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,17.200000,,33.7533260,-118.1602330,,
04237271340000,,B-728,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,21.36,4090.00,,OIL,ACTIVE,1,125488293,COM,,2010-08-13,2010-08-26,D,,,,,,2010-08-01,2023-10-01,70,,,,,,,,,,,,3343.67,35,2098.00,35,2994.00,35,20.0620,35,,,,99386.46,60861.00,89243.00,4953517.00,681.97,0.5963,596.3190,2.00,101.00,2.00,19.80,641.46,6610.17,3847.00,5969.00,387889.00,,,,14843.33,8648.00,13402.00,858369.00,89.0600,,,,2.0000,101.0000,2.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,23.100000,,33.7531280,-118.1604310,,
04237271290000,,,B-559,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.00,,,OIL,INACTIVE,1,125494952,COM,,,2010-06-21,D,,,,,,2010-09-01,2022-06-01,128,,,,,,,,,,,,1432.00,5,396.00,5,1366.00,5,8.5920,5,,,,98638.23,29965.00,93644.00,8670668.00,319.99,0.5918,591.8290,2.00,101.00,,19.80,288.10,6267.50,1725.00,5980.00,365067.00,,,,13055.00,3594.00,12456.00,821740.00,78.3300,,,,2.0000,101.0000,,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,17.900000,,33.7521970,-118.1602250,33.7521970,-118.1602250
04237271220000,,B-560,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,,,OIL,ACTIVE,2,"125417273,130231754",MULTIPLE,MULTIPLE,,2010-05-10,V,,,,,,2010-06-01,2024-02-01,148,,,,,,,,,,,,3950.00,8,1254.00,8,3741.00,8,23.7000,8,,,,269441.33,94796.00,253642.00,20501696.00,373.74,1.6166,1616.6480,2.00,1.00,105.00,2000.00,325.86,12343.00,3876.00,11697.00,274978.00,,,,33601.50,10665.00,31824.00,893876.00,201.6090,,,,2.0000,1.0000,105.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7522200,-118.1602170,33.7522200,-118.1602170
04237271180000,,B-726,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,21.72,,,OIL,ACTIVE,1,125086430,COM,,,2010-04-08,V,,,,,,2010-05-01,2024-03-01,167,,,,,,,,,,,,7306.17,4,2005.00,4,6972.00,4,43.8370,4,,,,232659.49,70803.00,220859.00,9718567.00,320.58,1.3960,1395.9570,228.00,549.00,78237.00,415.30,291.19,27968.00,7698.00,26685.00,48540.00,,,,51579.50,14229.00,49208.00,249859.00,309.4770,,,,2624.0000,6107.0000,954419.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.700000,,33.7531130,-118.1604390,33.7531130,-118.1604390
04237271090000,,B-562,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.56,,,OIL,ACTIVE,2,"125086920,130242705",MULTIPLE,MULTIPLE,,2010-03-22,V,,,,,,2010-04-01,2024-03-01,168,,,,,,,,,,,,3441.17,10,487.00,10,3360.00,10,20.6470,10,,,,176760.68,28156.00,172068.00,11643534.00,163.63,1.0606,1060.5640,125.00,603.00,78356.00,207.30,144.13,15996.83,2255.00,15621.00,81581.00,,,,32109.83,4535.00,31354.00,316583.00,192.6590,,,,1343.0000,6330.0000,847142.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7522320,-118.1602330,33.7522320,-118.1602330
04237271080000,,B-561,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.00,5533.00,,OIL,ACTIVE,1,125417307,COM,,2010-03-16,2010-03-29,D,,,,,,2010-03-01,2024-03-01,169,,,,,,,,,,,,7957.00,2,2196.00,2,7591.00,2,47.7420,2,,,,225247.49,69519.00,213661.00,11606226.00,325.37,1.3515,1351.4850,353.00,854.00,71612.00,413.35,289.29,21928.50,6033.00,20923.00,149781.00,,,,41030.17,11281.00,39150.00,432893.00,246.1810,,,,4396.0000,10245.0000,874530.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.600000,,33.7522090,-118.1602400,,
04237270650000,,,B-134,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,18.49,,3707.00,OIL,INACTIVE,3,"125067474,130220612,130259066",MULTIPLE,MULTIPLE,,2009-08-25,D,,,,,,2010-02-01,2022-10-01,152,,,,,,,,,,,,1436.17,5,490.00,135,1365.00,5,8.6170,5,,,,117277.96,39438.00,110705.00,7111363.00,356.24,0.7037,703.6680,230.00,575.00,43843.00,400.00,310.71,7134.17,2113.00,6782.00,170426.00,,,,13296.00,3936.00,12640.00,379420.00,79.7760,,,,3959.0000,9798.0000,830861.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7533840,-118.1588290,33.7533840,-118.1588290
04237270620000,,,B-738,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,19.54,6275.00,,OIL,ACTIVE,1,125067064,COM,,,2009-08-06,D,,,,,,2010-03-01,2024-03-01,104,,,,,,,,,,,,1518.00,2,198.00,2,1485.00,2,9.1080,2,,,,82027.47,11745.00,80070.00,2052054.00,146.68,0.4922,492.1650,98.00,519.00,14357.00,188.82,133.33,6929.50,903.00,6779.00,122952.00,,,,14171.33,1844.00,13864.00,272434.00,85.0280,,,,971.0000,4880.0000,171224.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,14.900000,,33.7532010,-118.1603850,,
04237270610000,STATE PRC 186,C-301,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,GASPUR,GASPUR,MULTIPLE,,,0.00,8060.00,8060.00,OIL,ACTIVE,2,"124816661,130237305",MULTIPLE,MULTIPLE,,2005-08-15,V,,,,,,2005-09-01,2024-03-01,223,,,,,,,,,,,,11672.83,2,1950.00,20,11438.00,2,70.0370,2,,,,856551.64,193618.00,824282.00,24421009.00,234.89,5.1393,5139.3100,511.00,1456.00,99085.00,350.96,123.19,46836.17,5641.00,45896.00,575739.00,,,,99659.33,12752.00,97534.00,1217332.00,597.9560,,,,6089.0000,16830.0000,1175633.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7394450,-118.1382980,33.7394450,-118.1382980
04237270550000,STATE PRC 186,C-226,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,GASPUR,GASPUR,MULTIPLE,,,0.00,7632.00,7632.00,OIL,ACTIVE,2,"124526959,130259065",MULTIPLE,MULTIPLE,,2007-07-18,V,,,,,,2007-11-01,2024-03-01,197,,,,,,,,,,,,11623.50,2,2259.00,2,11247.00,2,69.7410,2,,,,628931.29,133592.00,606666.00,15957074.00,220.21,3.7736,3773.5880,294.00,1016.00,96857.00,289.37,200.85,33851.00,6282.00,32804.00,218525.00,,,,82213.17,15823.00,79576.00,596741.00,493.2790,,,,3600.0000,12099.0000,1139480.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7396580,-118.1381910,33.7396580,-118.1381910
04237270540000,STATE PRC 186,C-217M,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,GASPUR,GASPUR,GASPUR,,,0.00,8200.00,8200.00,OIL,ACTIVE,1,124526982,COM,,,2008-10-08,V,,,,,,2009-04-01,2024-03-01,180,,,,,,,,,,,,6812.33,17,1586.00,17,6548.00,17,40.8740,17,,,,418380.65,103888.00,401066.00,9485254.00,259.03,2.5103,2510.2840,315.00,910.00,61701.00,346.15,165.37,19455.50,3123.00,18935.00,353630.00,,,,52678.00,8940.00,51188.00,666697.00,316.0680,,,,4049.0000,11347.0000,759819.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,16.000000,,33.7397990,-118.1381380,33.7397990,-118.1381380
04237270530000,STATE PRC 186,C-354,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,0.00,,,OIL,ACTIVE,1,124568104,COM,,,2006-02-22,D,,,,,,2006-07-01,2024-03-01,212,,,,,,,,,,,,12496.67,2,3368.00,1,12070.00,2,74.9800,2,,,,399739.84,132587.00,377642.00,3554332.00,351.09,2.3984,2398.4390,169.00,241.00,21192.00,701.24,212.10,64052.50,15471.00,61474.00,35601.00,,,,124886.50,31905.00,119569.00,64753.00,749.3190,,,,2440.0000,3403.0000,266153.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,27.000000,,33.7392810,-118.1387790,,
04237270510000,STATE PRC 186,C-238,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,TAR,,,0.00,8978.00,,OIL,ACTIVE,1,124526981,COM,,,2006-02-22,D,,,,,,2006-06-01,2024-03-01,206,,,,,,,,,,,,2659.33,23,1671.00,9,2518.00,23,15.9560,23,,,,181751.43,71949.00,169760.00,2829861.00,423.83,1.0905,1090.5090,90.00,186.00,13548.00,483.87,336.19,9262.33,5084.00,8415.00,21139.00,,,,22126.00,13542.00,19869.00,46821.00,132.7560,,,,1042.0000,2110.0000,180404.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,26.800000,,33.7394710,-118.1382750,,
04237270490000,,C-206 I,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,,,OIL,ACTIVE,3,"127829540,128978371,131030302",MULTIPLE,MULTIPLE,,2013-01-01,D,,,,,,2013-01-01,2024-03-01,121,,,,,,,,,,,,1689.33,114,704.00,114,1572.00,114,10.1360,114,,,,75815.68,30964.00,70655.00,4069853.00,438.24,0.4549,454.8940,219.00,527.00,18963.00,415.56,411.62,6792.50,2649.00,6351.00,240032.00,,,,12851.33,4994.00,12019.00,478697.00,77.1080,,,,3169.0000,7419.0000,263136.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7399710,-118.1380770,,
04237270390000,,B-563,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.00,6040.00,6040.00,OIL,INACTIVE,1,124816646,COM,,,2009-06-16,V,,,,,,2009-10-01,2022-12-01,138,,,,,,,,,,,,6026.00,2,1638.00,2,5753.00,2,36.1560,2,,,,108636.69,31852.00,103328.00,8710498.00,308.26,0.6518,651.8200,24.00,57.00,11284.00,421.05,284.72,26274.17,7225.00,25070.00,256950.00,,,,38818.17,10681.00,37038.00,709275.00,232.9090,,,,713.0000,1811.0000,389304.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,16.000000,,33.7522160,-118.1602550,33.7522160,-118.1602550
04237270380000,,B-568,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,2.11,8803.00,8803.00,OIL,ACTIVE,3,"124803043,130242703,130259063",MULTIPLE,MULTIPLE,,2009-06-16,V,,,,,,2009-09-01,2024-03-01,175,,,,,,,,,,,,8763.17,2,1243.00,2,8556.00,2,52.5790,2,,,,310779.98,51228.00,302242.00,19788428.00,169.49,1.8647,1864.6800,375.00,1813.00,166649.00,206.84,145.28,25805.00,3624.00,25201.00,133631.00,,,,46106.67,6490.00,45025.00,431441.00,276.6400,,,,4672.0000,21668.0000,2054661.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7522580,-118.1602780,33.7522580,-118.1602780
04237270360000,STATE PRC 186,C-353,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,MULTIPLE,,,0.00,9465.00,9465.00,OIL,ACTIVE,3,"124527002,128972197,130220610",MULTIPLE,MULTIPLE,,2007-09-01,V,,,,,,2007-09-01,2024-03-01,198,,,,,,,,,,,,7412.67,2,2712.00,32,7094.00,2,44.4760,2,,,,344951.83,118799.00,325152.00,1610202.00,365.36,2.0697,2069.7110,59.00,101.00,8399.00,584.16,269.52,40464.67,10666.00,38687.00,15070.00,,,,79028.50,21153.00,75503.00,35192.00,474.1710,,,,1037.0000,1699.0000,102548.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7392880,-118.1387630,33.7392880,-118.1387630
04237270350000,STATE PRC 186,C-351,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,TAR,TAR,MULTIPLE,36.00,KB,0.00,14587.00,14587.00,OIL,ACTIVE,2,"124527003,130253587",MULTIPLE,MULTIPLE,,2009-03-30,V,,,,,,2009-06-01,2024-03-01,176,,,,,,,,,,,,2246.50,18,645.00,24,2141.00,18,13.4790,18,,,,160600.21,49993.00,152268.00,755160.00,328.32,0.9636,963.6010,199.00,463.00,4088.00,429.81,290.88,10601.17,2965.00,10107.00,38909.00,,,,16189.50,4539.00,15433.00,55416.00,97.1370,,,,1309.0000,2985.0000,50996.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7393110,-118.1387410,33.7393110,-118.1387410
04237270330000,STATE PRC 186,C-247,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,GASPUR,GASPUR,MULTIPLE,,,0.00,7583.00,7583.00,OIL,ACTIVE,2,"124568143,130237304",MULTIPLE,MULTIPLE,,2005-10-04,V,,,,,,2005-11-01,2024-03-01,218,,,,,,,,,,,,17588.00,2,2118.00,2,17235.00,2,105.5280,2,,,,687118.45,118827.00,667314.00,7397552.00,178.07,4.1227,4122.7110,307.00,928.00,49751.00,330.82,122.89,71145.33,8648.00,69704.00,57964.00,,,,123276.17,14413.00,120874.00,130199.00,739.6570,,,,3563.0000,10485.0000,475456.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7399220,-118.1383210,33.7399220,-118.1383210
04237270310000,STATE PRC 186,C-236,STATE PRC 186,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,GASPUR,GASPUR,GASPUR,,,0.00,7832.00,7832.00,OIL,ACTIVE,1,124526969,COM,,,2006-08-09,V,,,,,,2006-09-01,2024-03-01,211,,,,,,,,,,,,6277.00,2,1194.00,2,6078.00,2,37.6620,2,,,,548622.13,115063.00,529445.00,5267350.00,217.33,3.2917,3291.7330,243.00,844.00,40499.00,287.91,196.45,28537.00,5520.00,27617.00,170518.00,,,,55698.50,10851.00,53890.00,319509.00,334.1910,,,,3462.0000,11617.0000,489823.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,,,16.600000,,33.7395020,-118.1382600,33.7395020,-118.1382600
04237270290000,,,C-355,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,MULTIPLE,,,0.00,,4991.00,OIL,ACTIVE,8,"129023313,129023458,129023655,130231753,130248148,130259061,130760303,130760831",MULTIPLE,MULTIPLE,,2010-01-01,D,,,,,,2010-01-01,2024-03-01,67,2013-12-03,2013-12-07,,,,,,,,,,1242.50,1,734.00,163,1239.00,1,7.4550,1,,,,36999.52,22293.00,33284.00,2172154.00,669.78,0.2220,221.9970,295.00,343.00,46013.00,860.06,22.04,2621.00,54.00,2612.00,2943.00,,,,4105.83,95.00,4090.00,5804.00,24.6350,,,,6587.0000,7388.0000,588733.0000,LOS ANGELES BASIN,,CA,16,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7392650,-118.1387940,,
04237270180000,,B-529,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,0.00,4875.00,,OIL,ACTIVE,1,124827498,COM,,,2009-01-06,D,,,,,,2009-11-01,2024-03-01,173,,,,,,,,,,,,2330.00,2,684.00,2,2216.00,2,13.9800,2,,,,174441.51,58953.00,164616.00,8293768.00,358.12,1.0466,1046.6490,283.00,634.00,40192.00,446.37,308.66,11191.50,3309.00,10640.00,232278.00,,,,21216.83,6269.00,20172.00,481962.00,127.3010,,,,3570.0000,7738.0000,523530.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,18.200000,,33.7521210,-118.1599270,,
04237270040000,,B-554,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,FORD,FORD,MULTIPLE,,,0.00,7436.00,7436.00,OIL,INACTIVE,2,"124341923,124341934",MULTIPLE,MULTIPLE,,2008-06-19,V,,,,,,2008-12-01,2023-07-01,168,,,,,,,,,,,,2478.00,2,1416.00,2,2242.00,2,14.8680,2,,,,87552.76,53351.00,78661.00,2453909.00,678.24,0.5253,525.3170,35.00,36.00,5240.00,972.22,625.65,12917.67,7396.00,11685.00,44942.00,,,,23741.17,13543.00,21484.00,93698.00,142.4470,,,,1836.0000,2086.0000,277519.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,MULTIPLE,MULTIPLE,,,33.7521970,-118.1601640,33.7521970,-118.1601640
04237269960000,,D-719,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,17.12,,,OIL,INACTIVE,1,124009507,COM,,,2008-04-09,V,,,,,,2008-07-01,2023-06-01,157,,,,,,,,,,,,12393.83,1,3479.00,1,11814.00,1,74.3630,1,,,,224244.45,66093.00,213229.00,13581767.00,309.96,1.3455,1345.4670,2.00,1.00,103.00,2000.00,295.21,34666.83,9623.00,33063.00,312346.00,,,,52458.17,14545.00,50034.00,694242.00,314.7490,,,,2.0000,1.0000,103.0000,LOS ANGELES BASIN,,CA,17,05S,12W,,,,,,,,,,,17.000000,,33.7425080,-118.1628570,33.7425080,-118.1628570
04237269920000,,,B-747,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,18.21,,5370.00,OIL,ACTIVE,1,123978342,COM,,,2008-03-19,D,,,,,,2008-06-01,2023-12-01,163,,,,,,,,,,,,3078.83,10,2579.00,10,2649.00,10,18.4730,10,,,,164042.78,140519.00,140623.00,3099141.00,999.26,0.9843,984.2570,2.00,51.00,21.00,39.22,963.86,9459.17,7801.00,8159.00,108890.00,,,,24595.33,20162.00,21235.00,347720.00,147.5720,,,,2.0000,51.0000,21.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,17.000000,,33.7532770,-118.1603470,33.7532770,-118.1603470
04237269810000,,B-719,,CALIFORNIA RESOURCES,CALIFORNIA RESOURCES CORPORATION,CALIFORNIA RESOURCES CORPORATION,CRC,WILMINGTON,LOS ANGELES (WATERS) (CA),CA COAST,,,RANGER,RANGER,RANGER,,,23.65,6195.00,6195.00,OIL,ACTIVE,1,124009506,COM,,,2008-03-06,V,,,,,,2008-07-01,2024-02-01,188,,,,,,,,,,,,3712.67,9,1054.00,9,3537.00,9,22.2760,9,,,,153042.30,45878.00,145396.00,7585172.00,315.54,0.9183,918.2540,80.00,192.00,12153.00,416.67,299.59,11599.33,3200.00,11066.00,235836.00,,,,31323.67,8656.00,29881.00,815765.00,187.9420,,,,2594.0000,6049.0000,391504.0000,LOS ANGELES BASIN,,CA,08,05S,12W,,,,,,,,,,,20.800000,,33.7530630,-118.1604840,33.7530630,-118.1604840
